SKU_ID,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22
TAR66382,1,,1,2,1,,1,,1,3,1,,0,2,3,1
TAR66429,1,1,1,1,,1,1,,2,,1,,1,0,1,0
TAR66498,2,4,4,5,3,3,2,2,,,6,3,1,0,7,2
TAR66542,2,5,5,3,3,3,3,6,4,2,,7,3,2,5,3
TAR66559,5,4,6,5,1,2,2,9,9,5,1,1,2,0,3,1
TAR66566,,1,,1,1,,,,,2,1,,1,0,0,0
TAR66573,8,5,8,7,2,4,7,7,9,9,2,4,5,4,3,4
TAR66603,5,4,4,4,4,5,4,8,4,6,4,2,1,2,1,1
TAR66672,2,1,3,2,2,3,2,3,1,3,1,1,2,0,0,0
TAR66689,1,1,1,1,,2,2,2,1,4,1,4,6,0,0,0
TAR66726,5,6,5,5,4,3,5,7,6,10,7,5,6,4,6,4
TAR66764,5,2,1,3,2,3,4,8,8,15,13,8,10,1,7,6
TAR66788,1,,2,,1,,,,1,,,1,1,0,1,3
TAR66825,1,3,1,3,4,2,3,5,2,4,3,2,2,1,3,2
TAR66832,,4,7,9,7,4,4,4,3,4,3,4,3,2,4,3
TAR66849,5,6,6,9,5,10,7,7,7,10,9,5,7,4,7,4
TAR66856,2,4,3,7,5,4,4,6,5,4,3,4,2,2,5,3
TAR66863,,1,2,2,1,1,2,4,2,3,1,3,2,1,1,1
TAR66870,1,1,1,3,1,2,1,1,2,3,2,2,2,1,2,1
TAR66887,1,4,2,2,1,3,3,2,4,3,1,2,4,3,1,1
TAR66894,,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1
TAR66900,1,2,1,3,,1,2,,1,2,1,1,1,1,2,2
TAR66917,1,2,2,3,2,2,2,1,2,2,1,2,2,2,1,1
TAR66924,,,,,,1,1,1,1,1,2,5,0,1,1,2
TAR66931,,,,,,,,,3,,2,,0,0,1,0
TAR66948,1,,1,1,1,1,1,1,1,2,2,,0,1,2,2
TAR66962,4,6,4,4,5,2,5,7,3,4,4,4,2,1,4,3
TAR66986,1,,,1,,,1,2,,2,2,2,0,0,0,0
TAR73376,5,9,7,7,6,6,4,9,7,8,3,4,7,6,9,4
TP002003,1,,,2,,1,,,,,,,0,0,0,0
TP002034,3,5,6,4,2,4,1,1,1,3,2,1,0,4,3,2
TP002072,13,7,8,15,4,5,2,2,1,5,6,2,3,2,4,1
TP002140,1,1,1,1,1,2,,1,1,1,1,2,0,1,1,1
TP002188,5,4,8,7,3,8,5,2,3,7,7,3,2,4,3,4
TP002355,10,8,9,12,9,8,3,1,1,4,4,3,2,5,4,4
TP002379,,15,13,8,8,6,2,2,2,4,2,3,4,2,5,2
TP002546,,,,,1,,,,,,,,1,0,0,0
TP002553,,,,,,,1,,2,,1,,0,0,0,0
TP002577,3,5,4,4,3,3,2,2,,1,2,2,3,1,4,2
TP002812,,,1,2,2,1,1,2,1,2,2,1,1,1,2,2
TP002829,6,4,4,3,4,3,8,3,3,3,4,4,4,2,6,3
TP002904,3,1,3,1,4,3,3,2,2,3,2,2,1,0,1,6
TP012001,7,5,10,10,6,5,10,10,9,11,9,4,9,5,8,6
TP012018,6,9,5,1,4,4,3,5,2,3,6,1,3,2,5,2
TP012049,9,7,9,12,14,9,9,8,5,7,5,4,4,6,9,10
TP012070,10,8,7,15,5,6,8,5,5,4,5,5,6,5,5,5
TP012087,,1,1,,,,,,,,,,1,0,0,0
TP012094,,,1,1,,1,1,,1,,,1,1,1,2,2
TP012100,,,,,,,,,,,1,,1,1,2,2
TP012155,10,,,14,10,12,7,8,7,10,15,10,8,6,8,5
TP012193,3,3,4,3,8,6,6,4,2,3,1,,1,2,6,8
TP012261,3,5,6,4,2,3,5,6,2,2,4,4,4,3,5,2
TP012278,7,7,5,6,5,3,3,6,3,4,5,3,4,2,6,5
TP012445,3,3,2,3,3,3,4,2,,1,2,4,5,2,4,2
TP012469,3,2,2,3,3,1,5,1,1,3,2,2,3,3,2,3
TP012490,3,3,2,3,4,2,5,1,2,5,2,2,3,4,2,1
TP012506,1,1,2,3,4,,2,3,2,1,1,,2,1,2,1
TP012520,1,1,1,3,2,1,,1,1,2,,1,2,1,2,1
TP012537,2,,1,2,2,,,2,,2,,1,1,0,1,0
TP012568,2,2,1,4,4,1,2,1,1,1,1,1,2,2,1,1
TP012599,,,,1,7,4,3,1,,,,,0,0,0,2
TP012605,,,,4,4,12,6,3,,,,,0,0,3,4
TP012612,,,,4,4,20,10,2,,,,,1,0,1,3
TP012636,10,13,2,,,11,3,,5,7,14,4,0,0,11,4
TP012643,13,13,7,,,5,2,,,4,7,6,3,0,9,3
TP012780,1,2,1,2,4,4,3,1,4,3,2,1,3,3,4,4
TP012834,,,,,,,,,,,1,,0,0,0,0
TP012841,1,1,1,,1,,,,1,,1,,0,1,0,0
TP012865,2,1,,1,,,,,,,,,0,0,0,0
TP012889,1,,,,,,,,,,,,0,0,0,0
TP012896,1,,1,,1,,,,,,,,0,0,0,0
TP012902,,1,,,,,,,,,,,0,0,0,0
TP012926,14,12,5,4,,,,,,,,,0,0,0,0
TP012940,,,8,2,,,,,,,,,0,0,0,0
TP012964,,,7,2,,,,,,,,,0,0,0,0
TP012988,,,,5,7,12,6,,2,2,1,,0,1,1,7
TP108268,6,10,6,5,2,3,6,4,6,8,4,1,1,1,0,0
TP108299,6,7,5,7,3,3,4,5,5,4,5,2,4,4,7,3
TP108312,11,9,8,8,7,12,8,6,6,7,12,7,8,9,9,6
TP108619,10,13,11,7,11,10,9,9,8,17,9,10,9,13,13,11
TP108626,4,,,,11,7,5,6,3,5,11,5,5,7,6,5
TP108633,11,8,8,11,8,6,5,5,4,7,8,6,6,8,6,6
TP108640,12,12,12,10,15,8,6,8,9,9,11,7,8,7,11,6
TP123877,11,7,8,12,7,6,9,9,4,7,8,8,10,8,10,11
TP186814,3,2,5,3,3,2,4,3,2,2,3,3,3,2,4,2
TP204184,4,3,3,4,4,3,4,4,2,3,4,4,4,3,3,3
TP204320,4,3,7,4,6,4,4,4,2,2,5,2,4,3,4,3
TP204375,12,10,10,11,8,8,9,8,7,8,10,9,8,5,7,6
TP204382,10,13,7,7,10,1,7,11,10,10,9,8,8,6,7,7
TP204399,4,6,14,9,5,5,3,9,6,8,7,7,7,7,7,5
TP204641,7,8,12,13,8,,1,4,6,3,7,4,5,4,4,5
TP204832,6,5,3,4,3,3,3,3,1,4,5,4,5,4,3,3
TP204993,11,14,8,9,11,9,5,10,5,11,10,8,7,9,9,7
TP325006,2,2,4,3,2,4,2,1,1,2,2,2,3,1,3,2
TP340068,3,1,4,3,3,3,4,1,3,4,3,2,3,4,7,7
TP340105,,,,,,,5,7,,,,,0,0,0,0
TP340112,,5,8,10,15,15,9,8,6,5,6,8,6,4,6,6
TP342868,4,6,5,3,5,10,5,5,4,5,2,9,4,6,6,4
TP342882,3,4,6,5,3,4,6,5,3,5,5,5,6,6,6,4
TP342899,2,6,6,7,3,10,5,4,4,5,7,6,6,5,8,5
TP342929,4,3,5,1,5,3,6,5,2,4,5,3,5,4,4,5
TP342936,3,3,3,3,2,2,4,2,2,2,3,6,3,3,4,2
TP342943,8,9,10,8,5,11,10,9,7,7,7,10,10,6,10,7
TP343292,11,7,8,5,5,3,8,5,4,5,5,5,7,3,7,5
TP476618,10,11,8,5,,4,5,3,4,4,3,3,5,3,3,3
TP660005,,,,,,,,2,1,,1,4,2,3,2,3
TP660036,1,,2,1,1,2,2,4,1,1,3,4,1,1,2,0
TP660043,1,,2,2,3,2,3,2,,2,1,2,1,3,0,0
TP660074,,,,2,8,15,12,3,3,12,10,13,12,6,7,6
TP660098,,,,1,5,10,18,13,9,6,4,3,4,3,5,7
TP660104,,,,,,,3,9,2,8,9,14,11,9,11,3
TP660111,,,,,,9,3,1,1,2,2,4,5,5,1,1
TP660203,,,,,,,5,10,3,8,8,14,10,11,4,3
TP660210,,,,,,,2,3,3,3,5,11,6,6,7,7
TP660289,,,,,,2,2,2,2,1,2,5,2,0,1,0
TP660296,,,,,,,4,5,2,,1,6,3,0,2,0
TP720008,5,5,3,10,5,7,4,7,6,6,7,4,8,8,7,5
TP720015,13,6,8,15,13,8,10,11,5,10,17,6,10,9,6,7
TP720022,9,8,7,11,13,11,13,13,5,9,13,5,6,10,5,4
TP720039,10,8,9,7,8,12,8,10,6,13,10,11,8,10,9,9
TP720046,,,,,,3,,,,,,,0,2,10,11
TP720084,15,9,6,9,10,6,8,7,6,9,12,9,6,8,11,8
TP720107,1,,,13,5,10,10,7,3,10,9,6,5,6,9,5
TP720114,9,7,8,8,11,11,8,9,7,14,10,9,8,10,12,6
TP720121,8,14,8,14,11,13,12,9,6,7,7,6,8,6,6,4
TP720152,15,8,3,7,5,4,4,5,3,8,10,14,14,12,12,7
TP720183,10,6,10,7,4,13,7,7,8,9,10,7,6,6,8,4
TP720206,,,,,1,,,,,,,,1,0,0,0
TP720244,5,5,6,4,2,4,3,1,2,5,2,3,2,2,4,2
TP720275,10,12,12,12,8,12,10,3,2,7,5,5,5,6,7,4
TP720381,,,,,,,,,,1,,1,0,0,0,0
TP720411,,,,,,,,,,1,,1,2,0,0,0
TP720428,,,,,,,,,,,2,,1,0,0,0
TP720503,12,17,16,9,3,7,9,4,4,6,5,5,4,5,8,4
TP720510,5,2,2,5,2,1,2,3,2,2,2,1,1,3,2,2
TP720527,3,5,1,1,1,,,,,,,,0,0,0,0
TP720534,2,5,2,,1,,,,,,,,0,0,0,0
TP720541,2,1,,,,,,,,,,,0,0,0,0
TP720558,7,9,9,5,6,10,6,9,5,7,7,7,9,6,9,6
TP720589,9,6,9,9,8,8,9,11,6,7,7,7,10,3,10,8
TP720596,5,6,8,7,5,7,6,9,4,8,8,6,6,6,5,5
TP720602,13,10,13,13,12,12,13,12,11,10,11,10,12,7,8,10
TP720619,5,15,7,6,1,12,8,3,7,7,5,6,7,9,8,4
TP720657,,,,,,1,,,1,,1,,0,0,1,0
TP720664,,,,,,,,1,,1,1,,0,0,1,0
TP720718,7,4,6,7,9,7,5,12,4,8,9,5,5,4,7,7
TP720725,2,2,6,4,1,9,8,6,5,4,6,3,9,6,6,4
TP720732,,2,1,1,2,2,,,,,,,0,0,0,0
TP720749,,,,,,2,1,,1,,,,0,0,0,0
TP720763,2,2,1,3,1,2,1,1,1,1,4,,2,1,1,2
TP720800,6,4,4,3,3,3,5,3,1,3,4,4,4,3,3,4
TP720817,4,7,3,4,2,4,3,3,5,5,5,3,3,5,4,2
TP720824,3,3,,,4,3,2,7,4,4,1,3,6,2,4,2
TP720831,3,3,9,7,8,7,3,4,,6,6,5,8,8,7,6
TP720848,7,6,6,5,5,7,6,5,2,8,7,7,7,5,4,4
TP720855,4,4,2,3,3,3,2,2,2,5,2,1,5,2,2,2
TP720862,4,3,4,3,2,3,1,5,1,3,2,2,4,3,3,3
TP720879,9,3,2,5,9,4,6,7,4,6,5,5,7,12,16,14
TP720886,3,4,2,2,2,3,2,5,2,4,4,3,4,3,3,2
TP720893,2,,,,4,4,2,5,2,5,4,2,3,3,4,4
TP720916,1,3,2,1,,1,1,,,1,1,,0,0,1,0
TP720923,12,17,14,11,11,8,3,5,2,5,4,5,3,8,5,5
TP720930,,2,9,10,6,14,13,8,3,10,4,6,5,5,7,4
TP720954,2,1,2,3,2,8,5,8,6,2,3,1,4,10,5,6
TP720961,,,,,,,1,,,,,1,0,1,0,1
TP720978,,3,6,6,7,11,6,8,5,6,9,7,7,2,7,5
TP771201,4,3,1,,3,6,2,1,9,8,8,4,6,0,0,1
TP771225,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,2
TP771270,,,3,5,4,5,4,,5,5,5,1,0,1,0,0
TP771294,14,9,12,11,6,7,5,6,8,7,11,9,6,9,7,7
TP771379,,1,1,1,,,,,,,1,1,2,0,1,0
TP771515,7,1,5,2,9,6,7,6,6,8,9,9,6,7,7,4
TP771539,9,11,7,7,7,5,9,8,8,7,7,9,6,7,5,5
TP771553,15,10,9,8,6,4,8,5,7,10,8,5,7,5,6,4
TP771836,3,3,3,3,5,5,3,4,3,1,2,1,1,3,3,4
TP859082,3,2,7,7,7,4,3,3,3,4,3,4,6,3,5,3
TP859099,3,5,6,5,6,2,3,6,4,5,3,3,6,3,4,5
TP859334,2,3,8,10,7,3,3,3,3,3,5,3,5,7,10,7
TP859341,3,4,8,10,11,5,2,5,3,4,5,3,5,6,5,3
TP859419,7,10,10,8,8,11,10,9,5,9,3,8,10,5,6,6
TP859518,6,6,12,13,12,4,7,4,3,8,9,5,8,7,16,9
TP859600,10,7,7,5,5,10,10,7,7,7,10,6,8,7,7,8
TP859617,7,9,,,2,2,2,3,2,3,2,2,2,1,3,1
TP859648,2,7,2,4,2,2,2,1,2,2,4,3,5,3,6,5
TP859655,,,1,1,,,,,,,1,,0,0,1,0
TP859815,4,4,2,2,1,2,2,2,1,2,3,2,1,3,2,2
TP859952,5,3,3,1,2,2,2,4,1,5,4,3,3,3,3,2
TP859969,2,2,2,,1,2,2,2,2,2,2,3,1,1,1,1
TP859976,,,,,,,,,5,,9,22,11,19,12,10
TP859983,5,4,7,3,4,3,3,3,3,4,6,5,5,3,5,4
TP909505,3,4,9,4,2,3,6,3,2,2,5,3,5,2,4,2
TP909642,10,14,13,10,7,11,10,10,6,8,9,6,9,8,11,9
TP909802,3,,3,1,,8,6,3,3,3,5,4,5,3,3,3
TP909819,10,13,12,11,7,12,10,2,4,4,4,2,4,3,2,3
TP910105,2,4,4,2,,2,3,2,5,3,1,2,3,2,2,2
TP920042,2,3,3,3,3,2,4,3,1,4,4,2,2,3,2,1
TP968072,2,1,1,1,,,,,,,,,0,0,0,0
TP968157,9,8,9,5,5,10,8,9,7,14,8,11,10,8,6,6
TP968195,3,3,4,4,4,5,2,8,6,3,4,3,8,3,3,2
TP968201,6,5,6,5,4,7,7,9,4,8,5,3,5,4,4,2
TP968256,2,1,1,1,2,1,1,3,3,3,2,2,0,1,2,1
TP968324,1,,,1,,,,,,,,1,0,1,0,1
TP968409,,,1,,,,,,,,1,,1,0,0,0
TP968553,,,1,,,,,,,,1,,0,1,0,1
TP968560,,,4,4,8,14,11,6,3,2,1,2,1,2,1,2
TP968645,7,6,3,4,5,6,6,6,3,2,5,4,7,10,18,12
TP968751,13,10,11,12,13,11,8,7,6,5,9,7,9,7,8,5
TP968867,11,9,4,6,12,6,7,9,6,8,8,5,6,9,8,7
TP968881,3,3,3,4,5,6,6,9,6,10,2,2,5,4,4,3
TP968959,2,3,2,1,2,4,2,1,1,3,1,2,3,2,3,1
ULM00001,4,5,5,6,6,5,4,5,7,6,7,4,6,5,4,4
ULM00002,4,3,5,5,9,9,9,14,6,10,9,13,8,4,4,4
ULM00003,1,1,2,3,3,5,4,14,6,4,3,3,0,1,1,1
ULM00004,2,1,4,4,4,6,4,6,7,7,7,8,4,6,6,6
ULM00005,3,,4,2,6,8,6,15,4,6,6,9,5,1,1,0
ULM00010,5,6,5,4,6,9,8,8,4,7,5,7,6,5,4,5
ULM00011,11,10,10,12,10,5,,4,7,19,12,7,10,11,13,10
ULM00013,,,,,,1,,,,,,3,1,4,3,1
ULM00015,6,9,6,6,6,9,4,5,6,5,2,6,4,12,7,3
ULM00016,8,16,22,13,16,14,2,,,5,7,4,3,4,3,0
ULM00017,4,13,11,8,9,15,5,2,2,3,4,2,3,4,3,3
ULM00018,10,9,11,12,14,16,10,11,11,15,11,9,10,6,6,7
ULM00021,5,7,9,8,9,11,13,14,14,17,11,5,15,10,2,9
ULM00023,10,12,12,13,12,14,12,12,11,12,15,13,17,6,8,0
ULM00024,12,8,10,11,9,12,10,13,9,6,8,8,7,7,7,4
ULM00025,4,3,5,3,3,5,4,5,3,4,5,4,4,6,3,3
ULM00026,2,,,,,,,,,,,,0,0,0,0
ULM00027,1,1,1,,1,1,,,,1,1,,0,0,0,4
ULM00028,,,1,2,3,,1,,,,,,0,0,0,0
ULM00037,8,5,7,6,6,7,8,7,4,5,7,6,7,7,5,7
ULM00043,,2,,,3,2,2,3,2,5,4,3,2,1,1,1
ULM00045,2,3,1,,2,1,,2,2,3,2,,2,2,1,1
ULM00046,,,1,1,,,1,,1,,2,,0,1,0,0
ULM00048,2,3,3,6,3,4,4,3,4,2,3,2,4,2,3,4
ULM00049,4,2,4,2,3,4,2,3,1,4,1,3,1,2,1,3
ULM00050,5,4,5,4,6,4,2,3,3,1,2,4,7,2,4,3
ULM00052,,1,2,2,3,3,1,12,4,2,5,4,1,2,1,2
ULM00053,2,1,5,5,4,4,2,12,3,6,8,8,5,3,2,2
ULM00059,,1,,,,,1,,1,1,,1,1,0,0,0
ULM00060,,1,,,1,,,,,1,,,0,1,0,0
ULM00061,,,,,1,,,1,,3,1,1,1,2,2,1
ULM00071,4,2,3,3,3,4,4,4,2,1,4,1,3,2,2,1
ULM00072,3,1,2,4,3,3,2,2,2,3,2,2,2,3,4,1
ULM00073,8,8,10,10,7,9,11,10,7,7,8,8,10,8,7,8
ULM00080,,,,,,,1,1,1,,,1,0,0,3,1
ULM00170,3,4,1,2,5,2,1,3,1,2,4,2,3,0,3,1
ULM00171,,,,2,,,,,,,,,0,0,0,0
ULM00172,5,6,8,7,8,7,9,7,,,,,0,0,0,0
ULM00173,4,,5,3,1,1,3,1,1,2,1,2,1,3,2,1
ULM00178,,,,,1,3,8,12,7,6,6,7,6,4,6,3
ULM00179,,,,,2,3,5,12,6,10,5,9,8,5,6,4
ULM00180,17,13,12,16,12,13,14,17,10,14,20,17,17,10,5,8
ULM00191,6,1,,,,1,,,,,,,1,0,0,0
US000007,,,1,1,,,,,,,,,3,0,0,0
US000030,,,,1,,,,,,,1,,0,0,1,0
US000044,,1,,,,1,,,1,,,1,0,0,0,0
US000058,,,,,,,1,,,,,,0,0,0,0
WA000002,2,1,1,1,1,,4,3,1,2,3,2,3,1,3,3
WA000003,9,4,10,9,8,9,7,10,8,7,8,9,11,8,9,8
WT006376,,,,,,,1,,,,,,0,1,0,0
WT006390,,,,,,1,,,1,,1,,0,0,0,0
WT006413,,,,,,,,,1,,,,0,0,0,0
WT010007,3,2,1,3,2,2,2,2,1,1,2,,0,0,0,0
WT010243,1,,1,1,1,1,,1,1,,1,,1,0,0,0
WT010441,,,,,,,1,,,,,,0,0,0,0
WT010601,,,,,1,,,,,,1,,0,0,0,0
WT010656,,,,,,1,,,,,2,,0,0,0,0
WT011059,1,,1,,,,,,,,,,0,0,0,0
WT041501,,2,1,2,2,1,1,,2,2,2,1,0,0,0,0
WT093425,2,,2,2,3,1,2,1,1,1,3,1,1,0,0,0
WT095770,1,,,,1,,1,,1,,1,,0,0,0,0
WT095787,1,2,2,,1,3,,2,1,,,,1,0,0,0
WT109103,2,,1,2,1,1,1,1,2,1,2,,2,0,0,0
WT112035,3,3,4,3,5,3,5,4,2,3,4,4,2,0,0,0
WT130953,1,3,1,1,1,2,,2,1,3,2,1,0,0,0,0
WT134883,,,,,,,,,,,,1,0,0,0,0
WT135019,,1,1,1,,,,,1,1,1,,0,0,0,0
WT135040,1,,,2,,,,1,,1,,1,0,0,0,0
WT135071,1,,2,3,2,3,1,1,3,1,,1,1,0,0,0
WT135101,,1,1,,1,1,1,,1,1,1,,0,0,0,0
WT135132,1,,,,,,,,2,1,,,0,0,0,0
WT139068,,,,,,,,,,,1,,0,0,0,0
WT139355,,,,1,,,1,,1,,,1,0,0,0,0
WT152031,,,,,,2,,,,,1,,0,0,0,0
WT153786,2,,,,,,,,,,,,0,0,0,0
WT153878,,1,,1,,1,,,1,,,,1,0,0,0
WT182083,5,4,4,6,5,5,6,5,2,6,6,6,4,0,0,0
WT182106,6,5,5,8,9,7,7,7,5,6,5,3,0,0,0,0
WT183264,1,1,,1,1,1,1,,1,,1,1,0,0,0,0
WT204178,,,,,,,,,,,1,,0,0,0,0
WT204185,,,,,,,,,,2,,1,0,0,0,0
WT206325,,,,,2,,,,,1,,,0,2,0,0
WT221489,,,,,,,,,,,1,,0,0,0,0
WT222011,,,,,2,1,1,,,1,2,,2,0,0,1
WT222028,,,,1,1,1,1,,,2,,2,1,1,0,0
WT222035,,,,,1,,,,,,,,0,0,3,1
WT222523,,,,,3,,,,,,,,0,0,0,0
WT230061,,,1,,,,,,,,,,0,0,0,0
WT230417,,,,,1,,,,,,,,0,0,0,0
WT230948,1,1,,,1,1,1,,,,1,,0,0,0,0
WT233185,,,,,,,,3,1,3,1,1,1,0,0,0
WT240039,,,,,,,,,1,,,,0,0,0,0
WT240077,,,,1,,,,,,,,,0,1,0,0
WT242507,,,,,,,,,,,,1,0,1,0,0
WT248207,,,1,,,,,,,1,,1,0,0,0,0
WT248221,,1,2,1,,1,,,,,,,2,0,0,0
WT254979,,,,,1,,,,,,,,0,0,0,0
WT258229,,,,,,,,,,1,,,0,0,0,0
WT274478,,,,,1,,,,2,,,,0,0,0,0
WT312558,,,,,1,,,,,,,,0,0,0,0
WT318523,,,,,,,1,1,,,,,0,0,0,0
WT328476,,,,,1,,,,,,,,0,0,0,0
WT362355,2,,,,,,,,,,,,0,0,0,0
WT403447,1,,,,,,,,,,,,0,0,0,0
WT403478,1,,,,,,,,,,,,0,0,0,0
WT403508,1,,,,,2,,,,,,,0,0,0,0
WT403522,1,,,,,,,,,,,,0,0,0,0
WT420287,,,,,,,,,,,1,,0,0,0,0
WT420362,,,,,,,,,,,,1,1,0,0,0
WT420386,,,,,,,,,,,,2,1,0,0,0
WT432317,2,2,3,3,3,2,3,3,2,3,2,2,0,0,0,0
WT455504,,,,1,1,,,,,,1,,0,0,0,0
WT472985,,1,,,,,,,,,,,0,0,0,0
WT473067,,,,,,,,,,,1,1,0,0,0,0
WT473081,1,2,2,1,2,1,1,1,1,2,2,1,2,0,0,0
WT473104,,,,2,1,1,1,1,1,1,1,1,0,0,0,0
WT473128,1,,1,1,1,,,,,,1,,0,0,0,0
WT473289,,,,,1,1,,,,,1,,0,0,0,0
WT473302,,,,,,,,,,1,,,1,0,0,0
WT473340,,,,1,1,,,,2,,,,0,0,0,0
WT473425,3,1,1,3,1,2,1,1,2,1,3,1,3,0,0,0
WT473449,,,,,1,,,,,1,,,1,0,0,0
WT473487,1,1,2,1,,2,,2,1,1,,1,1,0,0,0
WT473524,2,1,2,3,1,,2,,2,,1,,0,0,0,0
WT473548,,,,,1,,1,,,,,,1,0,0,0
WT473586,,,,1,,1,1,,1,,,,1,0,0,0
WT473609,1,2,2,1,1,,2,1,1,1,2,,0,0,0,0
WT473623,,,,,,,,,1,1,,,0,0,0,0
WT473647,,,1,,,,,,,,,,0,0,0,0
WT473661,2,2,1,,1,1,,1,1,1,,1,1,0,0,0
WT475542,,,,1,,,,,,1,,1,0,0,0,0
WT475665,,,,,,1,,,1,,,1,0,0,0,0
WT475689,2,2,2,1,2,2,1,1,1,2,1,1,1,0,0,0
WT475702,2,2,2,1,1,1,2,1,1,1,2,1,1,0,0,0
WT475726,,,,,1,1,,1,,,1,1,0,0,0,0
WT475740,,,1,,1,,,,1,,,,0,0,0,0
WT475801,,,,,,,,,,,1,,0,0,0,0
WT475849,,,,,,,1,,1,1,,1,0,0,0,0
WT475863,,,,,,,,,,,1,,0,0,0,0
WT475887,,,,1,,,,,,,1,2,0,0,0,0
WT475924,,,,,,,,,,1,,,0,0,0,0
WT488970,1,,1,,1,,,,2,,,1,0,0,0,0
WT489151,,,1,2,1,3,1,,,6,1,,1,0,0,0
WT489335,,1,,,1,,,,,1,,1,0,0,0,0
WT492953,,,,,,1,,,,,,,1,0,0,0
WT500130,10,7,7,4,,9,7,10,4,6,7,6,5,0,0,0
WT500185,4,1,2,3,,2,1,2,2,3,2,2,1,0,0,0
WT500291,,,,,1,,,,,1,,,0,0,0,0
WT500345,,,,,,,,,,1,1,1,0,0,0,0
WT500420,4,1,3,4,4,4,1,2,4,4,2,5,2,0,0,0
WT500437,12,7,9,8,10,9,6,7,4,10,8,5,3,0,0,0
WT500444,3,1,3,2,1,3,2,2,2,2,2,2,3,0,0,0
WT500468,3,2,2,8,4,,,7,2,2,3,3,1,0,0,0
WT507956,,,,,1,,2,,,1,2,,0,0,0,0
WT517955,6,6,5,7,4,6,4,6,4,5,6,6,5,0,0,0
WT518235,,,,,1,,,,,,,,0,0,0,0
WT518327,1,,,,,,,,,,,,0,0,0,0
WT518419,1,,,,,,,,,,,,0,0,0,0
WT518594,,,1,,1,,1,,1,,2,,1,0,0,0
WT533105,,,,,,,,,1,,,,0,0,0,0
WT533129,2,1,2,,1,2,1,2,,2,2,1,3,0,0,0
WT541653,,,,,1,1,,,,,,,0,0,0,0
WT567484,1,1,,,,,,1,1,,,1,0,0,0,0
WT567507,2,1,4,5,6,4,3,3,4,6,4,4,3,0,0,0
WT568454,10,4,5,2,4,2,3,6,1,11,9,6,8,5,4,2
WT568461,12,7,8,7,7,9,9,7,8,17,9,6,10,7,4,3
WT568539,14,7,7,8,9,11,11,5,2,5,3,7,6,4,3,2
WT683100,,,,,,,,,,,1,,0,0,0,0
WT683131,,,,1,,,,,1,,1,1,0,0,0,0
WT683223,,,,,,1,,,,,,,0,0,0,0
WT774134,,,,,,,1,,,,,,0,0,0,0
WT774233,,,,,,,,,1,,1,,0,0,0,0
WT774257,,1,,,,,,1,1,2,2,1,1,0,0,0
WT774332,,,,1,,,,,,,,,0,0,0,0
WT775971,1,1,,1,,,,,1,,1,,1,0,0,0
WT775988,,,,1,1,1,3,1,2,,,,1,0,0,0
WT776220,11,9,10,10,10,12,11,4,2,1,,,0,0,0,0
WT809126,2,,1,1,2,,1,,2,,2,1,1,0,0,0
WT809171,,1,1,,1,1,2,1,1,,,1,0,0,0,0
WT809256,,1,3,,1,,1,1,2,,,1,1,0,0,0
WT840174,,,,,1,,1,,,,,,0,0,0,0
WT842721,,,1,1,1,,,,,,,,0,0,0,0
WT842752,,,,1,1,1,1,,,1,,2,0,0,0,0
WT842783,,,,,,2,1,,1,1,1,,0,0,0,0
WT842813,,,,1,1,,,1,,,,,0,0,0,0
WT842844,,,,,,1,,,,,,,0,0,0,0
WT876472,,,,,,,,,,1,,,0,0,0,0
WT876588,,,,,,,,,1,,1,,0,0,0,0
WT905903,,,,,1,,,,,,,,1,0,0,0
WT916527,,,1,,,,,,,,,,0,0,0,0
WT917694,,,,2,,,,,,,,,0,0,0,0
WT917717,,,2,,,,,,,,,,0,0,0,0
WT930367,,,2,1,2,1,1,1,1,3,4,2,1,0,0,0
WT931773,7,2,,4,4,3,6,4,,,,,0,0,0,0
WT972141,,,,,1,,,,,,,,0,0,0,0
ZA000008,3,2,2,2,2,3,2,4,2,3,4,3,3,3,3,3
ZA000009,2,1,,1,2,,2,,1,1,,1,2,2,2,1
ZA000010,4,2,2,4,2,2,3,,1,1,2,,2,1,3,2
ZA000011,1,1,3,1,,,,,1,,1,1,1,1,1,0
ZA000012,1,1,,,1,,,,,,,,0,1,0,0
ZA000013,1,1,,1,1,1,1,1,1,1,1,,3,0,0,1
ZA000014,,1,1,1,1,,1,1,,1,,,0,0,0,0
ZA000015,2,,2,,2,2,1,1,1,2,1,2,1,1,1,2
ZA000016,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1
ZA000017,2,4,3,3,6,5,3,3,2,5,3,4,4,3,4,3
ZA000018,2,3,3,3,4,4,2,4,2,4,4,3,3,3,3,3
ZA000019,3,1,4,2,1,2,2,1,2,2,4,2,4,2,3,2
ZA000022,,,,,,,2,,,1,,,0,1,0,0
ZA000023,2,4,2,1,2,2,2,3,1,3,2,3,3,2,2,3
ZA000024,5,5,,,3,6,7,6,6,10,5,7,9,7,7,8
ZA000033,3,1,,,1,1,,,,1,,,1,0,1,0
ZA000034,,3,1,2,1,1,2,1,2,4,3,3,4,2,1,2
